Time,eco_fiscal_result_month,eco_fiscal_result_12months,eco_inflation_month,eco_inflation_12months,eco_interest_rate,eco_gross_debt_gdp_pre,eco_gross_debt_gdp_pos,eco_gross_debt_R$_pre,eco_gross_debt_R$_pos,eco_net_debt_gdp_%,eco_net_debt_R$,eco_net_debt_gdp_%_federal_govt,eco_net_debt_R$_federal_govt,eco_balance_payments_US$_M,eco_GDP_R$_12_months,CHN_GDP,UK_GDP,US_GDP,Brent Crude Oil,Coffee,Iron Ore,Meat index,Orange,Soybeans,Sugar,exp_DIC_y,exp_DIC_y+1,exp_DIC_y+2,exp_GDP (%)_y,exp_GDP (%)_y+1,exp_GDP (%)_y+2,exp_US$_currency_y,exp_US$_currency_y+1,exp_US$_currency_y+2,exp_basic_interest_rate_y,exp_basic_interest_rate_y+1,exp_basic_interest_rate_y+2,exp_gross_public_debt_y,exp_gross_public_debt_y+1,exp_gross_public_debt_y+2,exp_inflation_y,exp_inflation_y+1,exp_inflation_y+2,exp_net_public_debt_y,exp_net_public_debt_y+1,exp_net_public_debt_y+2,exp_primary_result_y,exp_primary_result_y+1,exp_primary_result_y+2,exp_trade_balance_y,exp_trade_balance_y+1,exp_trade_balance_y+2,CNY,EUR,USD,bud_fun_09_initial_value,bud_fun_10_initial_value,bud_fun_12_initial_value,bud_fun_09_spent_value,bud_fun_10_spent_value,bud_fun_12_spent_value,bud_group_personal_initial_value,bud_group_personal_spent_value,bud_group_invest_initial_value,bud_group_invest_spent_value,bud_type_mandatory_initial_value,bud_type_mandatory_spent_value,bud_type_amendments_initial_value,bud_type_disc_initial_value,bud_type_amendments_spent_value,bud_type_disc_spent_value
01-08-2022,-49773.21,71172.54,-0.36,8.73,13.25,84.72,74.55,8217814.27,7231619.18,56.82,5511893.48,47.1,4568659.5,2551.8,9699996.0,100.324766834708,99.7238781410522,99.4913472878655,216.603913864984,163.869325757372,186.228741061281,158.890980384842,104.778178108036,159.033173996019,102.439658378374,57.0,60.5,70.0,1.9717,0.4,1.7,5.2,5.2,5.1,13.75,11.0,8.0,79.0,82.0,83.9185,7.146,5.3346,3.3,59.3,63.8,64.55,0.3,-0.3,0.0,68.0,60.0,52.85,0.7626,5.2994,5.1606,,,,,,,,,,,,,,,,
01-09-2022,11113.02,81577.27,-0.29,7.17,13.75,83.18,74.15,8146392.69,7262409.9,56.68,5551325.2,47.01,4604298.27,2058.9,9794173.6,100.136900283532,99.6968251417622,99.5177062729952,200.998310897364,163.264341854714,172.185743508841,145.468548275196,107.150723136463,148.205644119582,102.866277875668,60.0,65.5,70.0,2.2266,0.405,1.8,5.2,5.2,5.1,13.75,11.0,8.0,78.95,82.0,83.95,6.6655,5.3,3.42,59.0,63.5,65.0,0.3,-0.5,0.0,68.0,60.0,51.88,0.753,5.1742,5.2007,,,,,,,,,,,,,,,,
01-10-2022,30244.34,82779.20999999999,0.59,6.47,13.75,82.83,73.72,8198910.19,7297886.22,56.13,5556504.27,47.02,4654732.93,2009.4,9898899.6,99.9197182321161,99.6818005291618,99.5537979655058,207.898163045104,146.53467002042,161.561921756345,141.167278247134,120.047807693386,139.932363626586,103.299979522998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-11-2022,-16524.39,62726.119999999995,0.41,5.9,13.75,83.56,72.98,8348203.49,7290852.55,56.35,5629273.99,46.82,4677264.52,4668.7,9990438.0,99.6799577767384,99.6783421625714,99.5912612498392,201.73136617043,130.443238382841,161.475068456229,135.201780453695,124.497173583351,146.054082478009,109.283660963933,75.0,75.0,75.0,2.7623,0.6971,1.8,5.2,5.2,5.11,13.75,11.25,8.0,77.7,81.9873,83.4,5.6001,4.9369,3.5,58.7,63.0,65.0,1.0,-0.5,0.0,57.775,56.01,50.28,0.7081,5.0851,5.15,,,,,,,,,,,,,,,,
01-12-2022,6158.37,54946.659999999996,0.62,5.79,13.75,83.94,71.68,8460762.62,7224882.23,56.47,5691840.22,47.01,4738379.67,2910.9,10079676.7,99.4313053068702,99.6831367212376,99.6259751195645,180.800470216786,128.411044922561,190.230902564872,127.425025559318,124.020504035807,149.385607031628,112.746473717592,79.5,75.0,80.0,3.0509,0.7142,1.7,5.2721,5.25,5.205,13.75,11.5,8.25,77.0,81.0,83.5,5.9116,5.0186,3.5,57.7,61.4967,64.5,1.245,-0.8,-0.35,55.0,56.6,51.5,0.7376,5.4483,5.1948,882029131947.0,147874775423.0,109833388874.0,897197685155.0,153906262990.0,115246458328.0,336982638952.0,337559506211.0,46433111936.0,55915615144.0,1954069496832.0,2094329300679.0,35700026272.0,109363356736.0,25458155908.0,158523130053.0
01-01-2023,79404.82,56921.94000000001,0.53,5.77,13.75,81.33,71.38,8268506.24,7257238.78,55.45,5637180.19,46.34,4711298.36,892.3,10166813.8,99.1866178617946,99.6895514694677,99.6586295187248,186.520721336596,126.196300841549,209.052197494281,122.749928396775,122.892971253373,153.15573243353,112.129703956919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-02-2023,-39237.77,36865.24000000001,0.84,5.6,13.75,81.86,71.76,8387064.13,7351858.08,55.83,5719397.77,46.91,4806136.53,2242.8,10245140.9,98.9557524486307,99.6901516281733,99.6936723335905,185.523987997634,140.079358778006,216.980425440834,124.515008689003,145.997265753315,154.750927172283,119.519437274772,80.0,80.0,83.6,0.7876,1.5,1.895,5.25,5.3,5.3,12.5,9.5,8.75,78.9,81.25,83.55,5.7549,3.9124,3.5,61.45,64.38,66.6,-1.1,-1.0,-0.5,57.2,53.9,55.0,0.7525,5.5392,5.0721,,,,,,,,,,,,,,,,
01-03-2023,-9711.73,34964.94000000002,0.71,4.65,13.75,81.65,71.53,8444768.53,7398049.66,56.02,5794341.14,47.16,4877969.97,9266.0,10342854.3,98.7475588777281,99.6791142768625,99.7383735379346,175.816650080586,135.903279923541,218.522742401387,132.518482509375,151.593245298106,150.872685635224,117.688620469768,80.0,80.0,80.0,0.83,1.5,1.8,5.25,5.3,5.3,12.75,10.0,9.0,78.0,81.0,82.5,5.9013,4.0215,3.8,61.0,64.0,66.0,-1.0,-0.775,-0.4,57.0,53.0,58.2,0.7584,5.558,5.207,,,,,,,,,,,,,,,,
01-04-2023,16885.5,22212.070000000014,0.61,4.18,13.75,82.6,71.59,8603284.57,7456708.22,55.85,5817539.24,47.19,4915045.88,7360.9,10416045.6,98.5695305092105,99.6550684237746,99.8016914088121,185.309919724633,140.353711830958,199.990811172596,133.998858755399,164.138120434821,150.776006256183,136.837209879523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-05-2023,-43187.91,19041.890000000014,0.23,3.94,13.75,82.08,72.20,8598458.86,7563933.3,56.54,5922818.04,47.79,5006344.84,9334.2,10476147.9,98.4312874417037,99.6196500073164,99.8914148588735,168.032261563386,134.351394588472,178.470756831301,135.034450656038,160.75218146709,140.153166785901,143.015534514233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-06-2023,-46479.57,-41148.00999999999,-0.08,3.16,13.75,83.49,72.14,8788773.23,7594036.7,56.93,5992871.68,49.11,5169640.12,8208.8,10526477.7,98.3363329131626,99.5769938958343,100.009934911988,166.318847339522,126.577770603718,193.102605296369,135.688509893196,157.808678026312,145.10205386507,137.759976853842,80.0,80.0,81.8,1.5857,1.3,1.7,5.1,5.165,5.2,12.5,10.0,9.0,77.0,80.33,82.7,5.7019,4.1251,4.0,61.0,64.45,66.75,-1.1,-0.7,-0.37,59.8,55.0,59.5,0.7098,5.4141,5.035,,,,,,,,,,,,,,,,
01-07-2023,-32477.84,-93586.36999999998,0.12,3.99,13.75,82.56,72.71,8726491.34,7685542.67,57.4,6067062.7,49.73,5256528.02,6524.0,10569414.8,98.2855611928949,99.5340455488814,100.148055559265,177.707828762479,118.099550643842,194.6142223069,135.839551386022,174.026245352104,153.047630837128,133.068198952351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-08-2023,-26181.51,-69994.66999999998,0.23,4.61,13.75,83.46,73.18,8863572.22,7771630.84,58.03,6163293.13,50.05,5315415.06,7684.0,10620107.5,98.280814344944,99.4974295651425,100.29303988926,188.930803304272,113.737166696288,187.156729605537,131.569789996169,186.323838253654,140.650878395546,134.663974841824,80.0,80.0,81.6,2.2369,1.2998,1.9,4.91,5.0,5.08,12.0,9.25,8.75,76.6,79.3136,81.9,4.8506,3.8868,3.5,60.5,63.95,65.55,-1.0,-0.8,-0.6,66.5,60.0,59.595,0.6653,5.2389,4.7752,,,,,,,,,,,,,,,,
01-09-2023,-16505.56,-97613.25,0.26,5.19,13.25,81.52,73.37,8695180.2,7826080.16,58.23,6211220.8,50.4,5375619.97,7496.7,10666257.2,98.3182417533501,,,205.57948621689,112.05387253118,205.631655823752,128.305785463486,202.030468742098,134.309984248605,147.168208391337,80.0,80.0,81.8,2.5611,1.3152,1.9,4.9814,5.0031,5.1,11.75,9.0,8.5,76.6,79.0,81.1,4.9241,3.88,3.5,60.45,63.95,66.0,-1.0,-0.71,-0.55,72.35,60.0,59.59,0.6793,5.3199,4.9318,,,,,,,,,,,,,,,,
01-10-2023,19455.64,-108401.95,0.24,4.82,12.75,81.95,73.74,8794598.43,7913479.78,58.26,6253007.52,50.34,5402090.79,7559.3,10732193.6,98.3913835289892,,,197.314884607805,112.275012699109,202.765496919922,127.173451385514,228.527264072861,130.113646923769,149.459333416149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-11-2023,-38922.66,-130800.22,0.28,4.68,12.75,83.01,73.80,8967976.94,7972577.48,58.63,6333747.91,50.67,5473823.08,6673.0,10803176.4,98.4894955481701,,,182.315988889988,120.503662259777,224.109233437808,123.753637924978,238.862756188733,136.294350216231,151.659023547518,70.75,74.645,80.0,2.892,1.5,1.9,5.0,5.057,5.1,11.75,9.1251,8.625,75.9,78.38,80.0,4.6266,3.9071,3.5,60.7,63.7,65.95,-1.1,-0.775,-0.6,75.15,61.8,60.0,0.6859,5.2909,5.0194,,,,,,,,,,,,,,,,
01-12-2023,,,0.56,4.62,12.25,,,,,,,,,,,,,,172.010961275209,128.363339734295,234.8624111692,121.392079618962,212.288027026643,132.748212199166,124.312573361793,62.8,70.0,80.0,2.8398,1.5,1.9,4.99,5.0311,5.1,11.75,9.25,8.5,76.1,78.8,81.0,4.5379,3.9182,3.5,61.0,63.95,66.0,-1.1,-0.8,-0.6,78.4,67.2,61.4,0.6891,5.3323,4.9191,960854591517.0,171599433761.0,129427143354.0,975730746260.0,183889108235.0,137821004318.0,369394012564.0,368320984535.0,81291347060.0,91125101215.0,2269752899505.0,2383042463975.0,36504792624.0,171638919274.0,35378587146.0,176954788794.0
01-01-2024,,,,,11.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
